kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4459924,K02441.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,4.79176993,3.30E-05,-3.30E-05,134.03502,6.18E-03,-6.18E-03,0.372,0.085,-0.372,4.52,0.164,-0.164,1.17E+02,5.90E+00,-5.90E+00,0.81,4.00E-02,-6.00E-02,883,,,143.74,24.58,-27.4,23,1,q1_q17_dr25_tce,5138,84,-77,4.536,0.065,-0.025,0.756,0.036,-0.055,290.23987,39.564529,14.287
11080405,K02442.01,Kepler-386 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,25.1933989,1.69E-04,-1.69E-04,146.4301,5.75E-03,-5.75E-03,0.679,0.025,-0.517,4.62,0.151,-0.151,4.81E+02,2.83E+01,-2.83E+01,1.95,9.00E-02,-1.50E-01,513,,,16.34,2.7,-3.18,18,1,q1_q17_dr25_tce,5009,82,-75,4.491,0.077,-0.028,0.84,0.038,-0.063,289.85889,48.693851,15.629
5529738,K02518.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.759762021,1.67E-06,-1.67E-06,131.79506,1.84E-03,-1.84E-03,1.183,0.15,-0.15,4.912,0.127,-0.127,2.27E+02,4.40E+00,-4.40E+00,24.2,7.05E+00,-3.02E+00,2280,,,6419.35,5490.39,-2119.33,65.3,1,q1_q17_dr25_tce,6386,173,-211,4.402,0.062,-0.188,1.123,0.327,-0.14,290.53607,40.705849,14.871
4047631,K02519.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,4.790912471,7.96E-06,-7.96E-06,132.01539,1.42E-03,-1.42E-03,0.969,0.02,-0.669,0.5134,0.0689,-0.0689,3.61E+02,2.39E+01,-2.39E+01,2.25,7.00E-02,-1.20E-01,717,,,62.51,8.83,-10.98,17.6,1,q1_q17_dr25_tce,4359,78,-87,4.601,0.045,-0.01,0.676,0.021,-0.037,288.9039,39.154209,14.452
10059645,K02520.01,Kepler-1265 b,CONFIRMED,CANDIDATE,0.965,0,0,0,0,6.49441464,3.13E-05,-3.13E-05,132.25189,3.76E-03,-3.76E-03,0.911,0.025,-0.707,2.344,0.103,-0.103,3.57E+02,2.36E+01,-2.36E+01,1.75,1.20E-01,-1.70E-01,732,,,68.05,18.62,-18.1,17.7,1,q1_q17_dr25_tce,4769,141,-127,4.557,0.065,-0.03,0.742,0.048,-0.071,284.58578,47.079529,15.602
5364071,K00248.03,Kepler-49 d,CONFIRMED,CANDIDATE,1,0,0,0,0,2.576571021,1.95E-06,-1.95E-06,172.126911,6.17E-04,-6.17E-04,0.187,0.096,-0.187,1.5997,0.0187,-0.0187,8.53E+02,1.46E+01,-1.46E+01,1.57,9.00E-02,-1.20E-01,717,,,62.42,12.91,-13.65,63.6,2,q1_q17_dr25_tce,3834,77,-84,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264
7183745,K02521.01,Kepler-1266 b,CONFIRMED,CANDIDATE,1,0,0,0,0,28.4750006,1.94E-04,-1.94E-04,154.5706,5.90E-03,-5.90E-03,0.835,0.092,-0.602,4.718,0.161,-0.161,7.64E+02,3.84E+01,-3.84E+01,2.64,1.00E-01,-1.90E-01,489,,,13.5,2.04,-2.55,21.4,1,q1_q17_dr25_tce,4996,82,-74,4.497,0.08,-0.025,0.831,0.032,-0.06,285.86929,42.728088,15.86
8212002,K02593.01,Kepler-1285 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.7966306,1.26E-04,-1.26E-04,142.74484,6.41E-03,-6.41E-03,0.182,0.269,-0.182,5.613,0.181,-0.181,5.61E+01,2.70E+00,-2.70E+00,0.98,1.60E-01,-1.00E-01,874,,,138.25,64.27,-36.42,22.4,1,q1_q17_dr25_tce,6175,110,-134,4.299,0.072,-0.108,1.307,0.22,-0.135,281.83533,44.155918,11.714
8004903,K02594.01,Kepler-1286 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,11.25401871,6.51E-05,-6.51E-05,136.8901,5.48E-03,-5.48E-03,0.603,0.336,-0.379,4.759,0.191,-0.191,4.33E+02,2.92E+01,-2.92E+01,2.42,7.50E-01,-4.00E-01,888,,,147.13,132.97,-57.61,17,1,q1_q17_dr25_tce,5995,163,-199,4.351,0.112,-0.192,1.118,0.344,-0.185,280.25839,43.835758,15.166
8883329,K02595.01,Kepler-393 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,9.18244299,6.70E-05,-6.70E-05,134.04601,5.51E-03,-5.51E-03,0.257,0.203,-0.257,4.318,0.178,-0.178,8.76E+01,4.80E+00,-4.80E+00,1.24,2.30E-01,-1.90E-01,1052,,,289.74,151.21,-99.18,20.3,1,q1_q17_dr25_tce,6194,124,-136,4.242,0.125,-0.125,1.314,0.244,-0.2,290.99527,45.192211,13.223
8883329,K02595.02,Kepler-393 c,CONFIRMED,CANDIDATE,0.932,0,0,0,0,14.6134781,1.56E-04,-1.56E-04,140.41368,7.01E-03,-7.01E-03,0.086,0.359,-0.086,5.266,0.19,-0.19,7.28E+01,5.20E+00,-5.20E+00,1.12,2.10E-01,-1.70E-01,901,,,155.87,81.34,-53.36,15.2,2,q1_q17_dr25_tce,6194,124,-136,4.242,0.125,-0.125,1.314,0.244,-0.2,290.99527,45.192211,13.223
3644653,K02596.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,119.682075,2.82E-03,-2.82E-03,176.0877,1.96E-02,-1.96E-02,1.259,6.738,-0.068,31.28,1,-1,1.70E+03,5.21E+01,-5.21E+01,30.39,8.57E+00,-2.87E+00,351,,,3.59,3.01,-1,38.1,1,q1_q17_dr25_tce,5778,162,-182,4.531,0.035,-0.196,0.911,0.257,-0.086,291.20081,38.747849,15.903
11253827,K02672.02,Kepler-396 b,CONFIRMED,CANDIDATE,1,0,0,0,0,42.9923284,1.74E-04,-1.74E-04,162.50532,3.34E-03,-3.34E-03,0.643,0.246,-0.42,4.726,0.11,-0.11,1.12E+03,3.71E+01,-3.71E+01,3.32,4.20E-01,-2.70E-01,496,,,14.33,5.44,-3.12,34.1,1,q1_q17_dr25_tce,5593,111,-111,4.45,0.068,-0.102,0.945,0.122,-0.075,296.13281,48.977402,11.921
5514383,K00257.01,Kepler-506 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.88341278,1.34E-05,-1.34E-05,172.66227,1.49E-03,-1.49E-03,0.083,0.354,-0.083,2.0674,0.0521,-0.0521,4.87E+02,1.59E+01,-1.59E+01,2.63,7.00E-02,-9.00E-02,1080,,,321.63,32.39,-39.17,35.4,1,q1_q17_dr25_tce,6139,74,-86,4.359,0.012,-0.012,1.193,0.029,-0.043,284.63519,40.71983,10.868
10747445,K02673.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,1,0,0,4.593595496,7.22E-06,-7.22E-06,134.88971,1.59E-03,-1.59E-03,1.147,50.41,-0.385,2.7468,0.0374,-0.0374,4.50E+04,5.85E+02,-5.85E+02,44.14,1.29E+01,-4.29E+00,1022,,,258.12,227.21,-74.38,92,1,q1_q17_dr25_tce,5717,173,-190,4.538,0.036,-0.204,0.884,0.258,-0.086,297.46594,48.089329,16.444
8022489,K02674.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,197.5111484,3.64E-04,-3.64E-04,272.3864,1.31E-03,-1.31E-03,0.814,0.013,-0.019,11.106,0.101,-0.101,2.58E+03,1.60E+01,-1.60E+01,9.52,1.56E+00,-2.15E+00,391,,,5.54,2.65,-2.43,175.2,1,q1_q17_dr25_tce,5616,124,-90,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349
8022489,K02674.02,Kepler-1311 b,CONFIRMED,CANDIDATE,0.986,0,0,0,0,11.1726723,1.11E-04,-1.11E-04,140.00764,7.29E-03,-7.29E-03,0.504,0.437,-0.306,6.106,0.242,-0.242,7.68E+01,4.70E+00,-4.70E+00,1.5,2.40E-01,-3.40E-01,1019,,,255.06,122.24,-111.75,17,3,q1_q17_dr25_tce,5616,124,-90,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349
8022489,K02674.03,Kepler-1311 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.53573284,1.11E-05,-1.11E-05,133.01581,3.73E-03,-3.73E-03,0.054,0.4,-0.054,3.989,0.11,-0.11,6.80E+01,3.00E+00,-3.00E+00,1.36,2.30E-01,-3.00E-01,1671,,,1842.18,882.93,-807.12,25.5,2,q1_q17_dr25_tce,5616,124,-90,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349
9209624,K02443.01,Kepler-387 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,6.79164656,4.31E-05,-4.31E-05,136.48519,6.10E-03,-6.10E-03,0.121,0.347,-0.121,3.343,0.151,-0.151,1.03E+02,6.40E+00,-6.40E+00,1.01,1.50E-01,-1.40E-01,994,,,230.81,97.53,-74.49,18.5,1,q1_q17_dr25_tce,5772,115,-104,4.351,0.15,-0.1,1.003,0.147,-0.147,287.79819,45.656712,13.987
9209624,K02443.02,Kepler-387 c,CONFIRMED,CANDIDATE,0.991,0,0,0,0,11.8376933,1.05E-04,-1.05E-04,142.21212,8.30E-03,-8.30E-03,0.557,0.405,-0.352,3.381,0.197,-0.197,9.29E+01,8.10E+00,-8.10E+00,1,1.50E-01,-1.50E-01,826,,,110.03,46.5,-35.51,12.7,2,q1_q17_dr25_tce,5772,115,-104,4.351,0.15,-0.1,1.003,0.147,-0.147,287.79819,45.656712,13.987
3354846,K02444.01,Kepler-1241 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,18.5525162,1.37E-04,-1.37E-04,135.51322,6.52E-03,-6.52E-03,0.78,0.174,-0.566,4.385,0.21,-0.21,7.72E+02,5.05E+01,-5.05E+01,2.53,6.50E-01,-2.10E-01,612,,,33.14,25.75,-8.88,17.2,1,q1_q17_dr25_tce,5569,166,-182,4.566,0.032,-0.179,0.829,0.213,-0.071,294.57623,38.45697,15.714
6516185,K02445.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,47.3659328,8.40E-04,-8.40E-04,175.0355,1.31E-02,-1.31E-02,1.085,72.31,-6.696,7.929,0.558,-0.558,7.57E+02,5.48E+01,-5.48E+01,11.97,3.30E+00,-1.42E+00,481,,,12.62,10.47,-4.03,16,1,q1_q17_dr25_tce,5708,169,-186,4.482,0.078,-0.182,0.902,0.249,-0.107,289.88446,41.906551,15.817
8478994,K00245.03,Kepler-37 b,CONFIRMED,CANDIDATE,,0,0,0,0,13.3669309,3.60E-04,-3.60E-04,184.0734,1.84E-02,-1.84E-02,0.4064,0.052,-0.4064,3.733,0.648,-0.648,1.22E+01,2.20E+00,-2.20E+00,0.27,1.00E-02,-1.00E-02,656,,,43.71,5.64,-5.1,7.4,,,5417,75,-75,4.567,0.04,-0.04,0.772,0.026,-0.026,284.05954,44.518215,9.705
3946023,K02447.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.045492348,6.58E-06,-6.58E-06,132.27517,4.88E-03,-4.88E-03,0.708,0.237,-0.466,2.933,0.216,-0.216,2.87E+01,1.80E+00,-1.80E+00,0.83,1.80E-01,-2.20E-01,2291,,,6522.69,4201.27,-3352.96,21.7,1,q1_q17_dr25_tce,6057,164,-164,4.088,0.273,-0.117,1.457,0.314,-0.384,289.0787,39.04034,12.804
7183745,K02521.02,,CANDIDATE,CANDIDATE,0.943,0,0,0,0,4.86634094,2.50E-05,-2.50E-05,353.34131,3.79E-03,-3.79E-03,0.895,0.075,-0.687,1.885,0.139,-0.139,3.67E+02,2.89E+01,-2.89E+01,1.94,7.00E-02,-1.40E-01,881,,,142.39,21.52,-26.92,15.2,2,q1_q17_dr25_tce,4996,82,-74,4.497,0.08,-0.025,0.831,0.032,-0.06,285.86929,42.728088,15.86
9177629,K02522.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.60402307,1.16E-05,-1.16E-05,133.82508,1.75E-03,-1.75E-03,0.8,0.121,-0.586,1.0273,0.0685,-0.0685,2.25E+02,1.41E+01,-1.41E+01,1.25,7.00E-02,-6.00E-02,774,,,84.65,16.41,-14.22,20.6,1,q1_q17_dr25_tce,4847,97,-97,4.581,0.033,-0.03,0.737,0.037,-0.037,299.38159,45.592239,13.713
7778767,K02523.01,Kepler-1267 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,13.0313583,1.04E-04,-1.04E-04,144.11544,6.62E-03,-6.62E-03,0.813,0.142,-0.589,4.521,0.16,-0.16,5.73E+02,3.18E+01,-3.18E+01,2.88,4.30E-01,-4.00E-01,774,,,84.94,34,-25.17,18.9,1,q1_q17_dr25_tce,5514,74,-74,4.345,0.132,-0.108,1.071,0.163,-0.148,299.16953,43.44109,15.829
7515762,K02524.01,Kepler-1268 b,CONFIRMED,CANDIDATE,0.951,0,0,0,0,40.9905002,4.40E-04,-4.40E-04,132.4136,8.52E-03,-8.52E-03,0.048,0.409,-0.048,7.336,0.249,-0.249,2.97E+02,2.21E+01,-2.21E+01,2.41,4.20E-01,-4.60E-01,627,,,36.5,16.62,-13.77,15.4,1,q1_q17_dr25_tce,5842,79,-70,4.17,0.176,-0.095,1.41,0.246,-0.27,287.83847,43.153229,15.272
5942949,K02525.01,,CANDIDATE,CANDIDATE,0.833,0,0,0,0,57.2932309,5.32E-04,-5.32E-04,146.23112,6.26E-03,-6.26E-03,0.021,0.441,-0.021,4.878,0.243,-0.243,7.74E+02,5.70E+01,-5.70E+01,1.95,1.40E-01,-1.80E-01,355,,,3.76,1.09,-1,15.7,1,q1_q17_dr25_tce,4806,144,-129,4.564,0.065,-0.03,0.729,0.051,-0.07,285.29193,41.255692,15.699
12120307,K02597.01,Kepler-394 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,8.00504749,5.08E-05,-5.08E-05,138.71228,5.94E-03,-5.94E-03,0.054,0.405,-0.054,3.32,0.166,-0.166,1.88E+02,1.32E+01,-1.32E+01,1.52,5.10E-01,-1.70E-01,1035,,,271.68,262.66,-85.79,15.6,1,q1_q17_dr25_tce,6398,157,-224,4.411,0.056,-0.21,1.101,0.37,-0.123,296.30197,50.672321,14.79
12120307,K02597.02,Kepler-394 c,CONFIRMED,CANDIDATE,0.969,0,0,0,0,12.13070414,9.62E-05,-9.62E-05,139.89855,6.88E-03,-6.88E-03,0.083,0.365,-0.083,3.843,0.185,-0.185,2.11E+02,1.51E+01,-1.51E+01,1.61,5.40E-01,-1.80E-01,901,,,155.85,150.68,-49.21,15.3,3,q1_q17_dr25_tce,6398,157,-224,4.411,0.056,-0.21,1.101,0.37,-0.123,296.30197,50.672321,14.79
12120307,K02597.03,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,5.61357653,3.84E-05,-3.84E-05,131.81669,5.40E-03,-5.40E-03,0.119,0.328,-0.119,2.905,0.148,-0.148,1.62E+02,1.17E+01,-1.17E+01,1.41,4.80E-01,-1.60E-01,1165,,,435.61,421.15,-137.56,15.2,2,q1_q17_dr25_tce,6398,157,-224,4.411,0.056,-0.21,1.101,0.37,-0.123,296.30197,50.672321,14.79
7446631,K02598.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,29.2254372,2.30E-04,-2.30E-04,143.98764,5.19E-03,-5.19E-03,0.384,0.067,-0.384,5.293,0.194,-0.194,1.74E+02,1.27E+01,-1.27E+01,1.35,4.40E-01,-1.50E-01,614,,,33.69,33.79,-10.54,15.7,1,q1_q17_dr25_tce,6049,190,-211,4.461,0.058,-0.232,1.008,0.333,-0.111,292.32419,43.033451,14.162
9777251,K02600.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.33255087,1.67E-05,-1.67E-05,132.059,1.26E-02,-1.26E-02,0.415,0.033,-0.415,3.565,0.305,-0.305,1.23E+02,1.09E+01,-1.09E+01,1.19,3.40E-01,-2.00E-01,1728,,,2107.29,1832.52,-834,14,1,q1_q17_dr25_tce,5774,172,-190,4.347,0.158,-0.193,1.054,0.305,-0.178,294.53516,46.506149,15.053
6864893,K02375.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,40.8792243,3.95E-04,-3.95E-04,163.41583,8.07E-03,-8.07E-03,0.79,0.151,-0.563,7.005,0.207,-0.207,4.14E+02,2.02E+01,-2.02E+01,1.62,2.50E-01,-1.40E-01,437,,,8.59,4.37,-2.21,23.4,1,q1_q17_dr25_tce,5383,160,-160,4.609,0.039,-0.091,0.72,0.114,-0.061,292.36026,42.398022,14.923
11701407,K02376.01,Kepler-1214 b,CONFIRMED,CANDIDATE,0.942,0,0,0,0,18.8262877,1.11E-04,-1.11E-04,134.70322,4.88E-03,-4.88E-03,0.198,0.249,-0.198,2.344,0.115,-0.115,7.96E+02,4.70E+01,-4.70E+01,2.34,3.30E-01,-3.00E-01,591,,,28.85,14.37,-9.89,19.9,1,q1_q17_dr25_tce,5215,184,-184,4.481,0.105,-0.115,0.845,0.12,-0.109,285.14264,49.800671,15.279
5906426,K02377.01,,CANDIDATE,CANDIDATE,0.893,0,0,0,0,13.9034057,1.01E-04,-1.01E-04,143.52317,5.88E-03,-5.88E-03,0.871,0.091,-0.638,3.408,0.169,-0.169,2.61E+02,1.96E+01,-1.96E+01,1.55,3.10E-01,-1.60E-01,646,,,41.08,30.82,-14.46,15.3,1,q1_q17_dr25_tce,5261,265,-265,4.523,0.076,-0.123,0.819,0.163,-0.088,299.29227,41.15308,14.782
11288051,K00241.03,Kepler-124 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.41045981,1.36E-05,-1.36E-05,131.58062,3.04E-03,-3.04E-03,0.971,0.01,-0.682,2.866,0.1,-0.1,1.36E+02,6.80E+00,-6.80E+00,1.06,7.00E-02,-4.00E-02,892,,,149.88,35.07,-21.68,22.5,3,q1_q17_dr25_tce,4983,100,-100,4.66,0.017,-0.052,0.651,0.044,-0.024,286.75278,49.064911,14.139
10813132,K02378.01,Kepler-1215 b,CONFIRMED,CANDIDATE,0.836,0,0,0,0,4.76702759,2.46E-05,-2.46E-05,132.69368,4.09E-03,-4.09E-03,0.077,0.384,-0.077,2.013,0.14,-0.14,1.63E+02,1.36E+01,-1.36E+01,1.19,3.10E-01,-1.70E-01,1046,,,282.97,219.67,-96.24,14.3,1,q1_q17_dr25_tce,5629,152,-152,4.43,0.12,-0.18,0.937,0.247,-0.133,297.46362,48.181412,14.431
5857540,K02448.01,Kepler-1242 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.62801048,6.23E-05,-6.23E-05,135.45073,4.03E-03,-4.03E-03,0.927,0.006,-0.651,3.5374,0.0976,-0.0976,9.13E+02,3.87E+01,-3.87E+01,3.28,4.20E-01,-4.20E-01,639,,,39.48,18.78,-13.36,26.7,1,q1_q17_dr25_tce,5052,192,-174,4.48,0.105,-0.105,0.855,0.109,-0.109,284.6062,41.196381,15.462
12208631,K02449.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,53.3580444,5.71E-04,-5.71E-04,138.38498,8.94E-03,-8.94E-03,0.905,0.034,-0.655,6.812,0.184,-0.184,7.36E+02,3.94E+01,-3.94E+01,3.41,4.50E-01,-4.10E-01,474,,,11.94,4.33,-3.18,19.7,1,q1_q17_dr25_tce,5481,82,-74,4.369,0.121,-0.099,1.036,0.138,-0.124,291.55051,50.825611,15.114
7289317,K02450.01,Kepler-1243 b,CONFIRMED,CANDIDATE,0.968,0,0,0,0,16.83203175,8.53E-05,-8.53E-05,140.53041,4.69E-03,-4.69E-03,0.533,0.416,-0.331,4.031,0.129,-0.129,3.26E+02,1.61E+01,-1.61E+01,1.86,2.50E-01,-1.80E-01,690,,,53.44,19.29,-12.54,21.6,1,q1_q17_dr25_tce,5518,74,-83,4.4,0.1,-0.1,1.008,0.137,-0.099,294.00946,42.880772,14.834
6500206,K02451.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,13.37499553,4.82E-05,-4.82E-05,142.38153,2.96E-03,-2.96E-03,0.045,0.43,-0.045,1.639,0.1,-0.1,4.58E+02,3.14E+01,-3.14E+01,2.01,2.00E-01,-2.40E-01,703,,,57.85,16.38,-15.82,16.9,1,q1_q17_dr25_tce,5263,78,-78,4.404,0.114,-0.066,0.961,0.096,-0.117,283.1788,41.989922,14.738
5545815,K02452.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,0,0,1,0,4.35370136,2.87E-05,-2.87E-05,134.09426,4.82E-03,-4.82E-03,0.535,0.03,-0.454,1.913,0.173,-0.173,1.69E+02,1.72E+01,-1.72E+01,1.33,3.50E-01,-2.40E-01,1179,,,456.83,372.13,-184.55,12.2,1,q1_q17_dr25_tce,5992,179,-179,4.382,0.149,-0.182,0.985,0.266,-0.177,295.26068,40.766392,14.685
3116302,K02526.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,134.96694,1.48E-02,-1.48E-02,205.9674,8.20E-02,-8.20E-02,0.0156,0.4553,-0.0156,18.43,4.6,-4.6,6.84E+01,1.65E+01,-1.65E+01,0.87,4.30E-01,-9.00E-02,385,,,5.18,7.36,-1.49,6.9,,,6154,146,-186,4.416,0.062,-0.308,1.053,0.511,-0.107,291.39886,38.228611,13.314
7879433,K02527.01,,CANDIDATE,CANDIDATE,0.982,0,0,0,0,1.385787741,4.40E-06,-4.40E-06,135.49119,2.75E-03,-2.75E-03,0.35,0.113,-0.35,1.6449,0.0888,-0.0888,8.54E+01,5.50E+00,-5.50E+00,0.55,3.00E-02,-3.00E-02,1008,,,245.15,45.34,-41.64,19.1,1,q1_q17_dr25_tce,4239,84,-84,4.667,0.025,-0.022,0.6,0.028,-0.031,287.1427,43.616051,14.131
9205907,K02528.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,12.02295362,2.79E-05,-2.79E-05,136.20687,2.10E-03,-2.10E-03,0.965,0.019,-0.757,1.2667,0.0655,-0.0655,7.79E+02,5.23E+01,-5.23E+01,3.28,9.50E-01,-3.20E-01,776,,,85.78,74.17,-24.34,20.1,1,q1_q17_dr25_tce,5982,167,-188,4.535,0.048,-0.204,0.879,0.257,-0.086,285.67377,45.639858,15.646
8463346,K02529.01,Kepler-436 c,CONFIRMED,CANDIDATE,0.982,0,0,0,0,16.79716262,9.55E-05,-9.55E-05,134.0417,4.51E-03,-4.51E-03,0.899,0.037,-0.636,3.83,0.119,-0.119,1.02E+03,5.42E+01,-5.42E+01,2.75,1.30E-01,-1.20E-01,503,,,15.19,2.6,-2.25,21.2,1,q1_q17_dr25_tce,4652,74,-83,4.617,0.02,-0.032,0.697,0.034,-0.03,301.72076,44.41206,15.856
5364071,K00248.04,Kepler-49 e,CONFIRMED,CANDIDATE,0.999,0,0,0,0,18.59611518,4.87E-05,-4.87E-05,141.26331,2.09E-03,-2.09E-03,0.014,0.387,-0.014,2.3052,0.0599,-0.0599,8.14E+02,3.15E+01,-3.15E+01,1.53,8.00E-02,-1.20E-01,371,,,4.48,0.92,-0.98,27.6,4,q1_q17_dr25_tce,3834,77,-84,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264
10489206,K00251.02,Kepler-125 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,5.77440326,3.06E-05,-3.06E-05,132.96695,4.55E-03,-4.55E-03,0.425,0.515,-0.227,1.768,0.127,-0.127,2.45E+02,2.35E+01,-2.35E+01,0.8,6.00E-02,-6.00E-02,529,,,18.6,4.57,-4.29,11.8,2,q1_q17_dr25_tce,3808,76,-84,4.754,0.036,-0.036,0.508,0.037,-0.042,298.25812,47.604939,14.752
7531677,K02601.01,,FALSE POSITIVE,FALSE POSITIVE,0.424,0,0,1,0,2.622134451,9.92E-06,-9.92E-06,131.87323,3.86E-03,-3.86E-03,0.664,0.001,-0.526,4.735,0.117,-0.117,1.28E+02,3.50E+00,-3.50E+00,1.64,2.70E-01,-3.10E-01,1548,,,1359.14,604.35,-508.23,42.9,1,q1_q17_dr25_tce,5864,79,-79,4.199,0.162,-0.108,1.369,0.233,-0.256,292.99469,43.180672,13.915
10068659,K02602.01,Kepler-1287 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,11.47685263,6.68E-05,-6.68E-05,139.63194,4.76E-03,-4.76E-03,0.07,0.391,-0.07,2.756,0.135,-0.135,2.41E+02,1.68E+01,-1.68E+01,1.58,2.10E-01,-1.80E-01,796,,,94.94,34.55,-23.59,16.5,1,q1_q17_dr25_tce,5550,83,-74,4.384,0.105,-0.105,1.032,0.138,-0.113,289.13467,47.062988,15.051
2443393,K02603.01,,CANDIDATE,CANDIDATE,0.884,0,0,0,0,73.711039,1.03E-03,-1.03E-03,202.7848,1.23E-02,-1.23E-02,0.284,0.164,-0.283,10.062,0.274,-0.274,1.37E+02,7.50E+00,-7.50E+00,1.77,3.50E-01,-2.80E-01,563,,,23.81,12.68,-8.42,21.1,1,q1_q17_dr25_tce,6374,113,-139,4.193,0.13,-0.13,1.502,0.293,-0.24,291.45755,37.742935,12.643
9019191,K02604.01,,CANDIDATE,CANDIDATE,0.742,0,0,0,0,14.43348326,8.22E-05,-8.22E-05,143.60783,4.92E-03,-4.92E-03,1.185,67.19,-0.221,2.663,0.242,-0.242,5.27E+02,4.33E+01,-4.33E+01,16.25,1.76E+00,-1.18E+00,558,,,22.91,8.4,-5.48,14.8,1,q1_q17_dr25_tce,4915,133,-148,4.627,0.027,-0.063,0.702,0.076,-0.051,290.82437,45.355019,15.323
9718379,K02379.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,40.0088894,2.42E-04,-2.42E-04,141.74475,4.91E-03,-4.91E-03,1.16,70.48,-4.038,3.616,0.254,-0.254,5.82E+02,3.52E+01,-3.52E+01,20.75,6.05E+00,-3.02E+00,585,,,27.65,23.89,-10.17,20.2,1,q1_q17_dr25_tce,6237,176,-220,4.403,0.101,-0.188,1.023,0.298,-0.149,295.06583,46.466389,15.04
3002478,K02380.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,6.35705314,1.75E-05,-1.75E-05,135.47756,2.30E-03,-2.30E-03,0.023,0.434,-0.023,1.324,0.104,-0.104,2.72E+02,2.08E+01,-2.08E+01,1.59,4.90E-01,-1.70E-01,990,,,227.07,213.35,-67.79,17.3,1,q1_q17_dr25_tce,5982,180,-198,4.493,0.052,-0.221,0.96,0.3,-0.1,294.18561,38.108669,14.216
4055774,K02381.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,6.58738839,7.83E-05,-7.83E-05,133.35768,9.16E-03,-9.16E-03,0.523,0.446,-0.312,4.758,0.266,-0.266,2.59E+02,1.89E+01,-1.89E+01,1.35,3.40E-01,-1.10E-01,871,,,136.02,103.98,-33.74,15.7,1,q1_q17_dr25_tce,5616,169,-152,4.564,0.032,-0.168,0.822,0.207,-0.069,291.17999,39.10508,15.575
